u,v,length_m,highway,name,oneway,ref
5320624371,5320624375,3.334771755497533,primary,,True,
5320624371,3189672680,401.42279589026236,primary,"['Station Road', 'D. M. Karunaratne Dissanayake Mw (Station Rd)']",False,B27-12
5320624375,5320624390,11.481760367007144,primary,,True,
5320624375,3189672680,276.1025862822931,primary,"['Main Street', 'Kurunegala Road']",True,B384
5320624385,5159312518,24.397096101691467,primary,Main Street,True,B384
5320624385,5320624320,11.159971705100316,primary,,True,
5320624390,5320624385,12.383267467376008,primary,,True,
5320624392,2362937081,628.3140173851084,primary,Kurunegala Road,False,B384
5320624392,5320624355,242.5514901798594,primary,Kurunegala Road,True,B384
5320836383,9562328822,686.8253467424685,trunk,Ambepussa-Kurunegala Road,True,A6
5330656812,6227950795,26.456373201984484,primary,Polgahawela-Kegalle Old Road,True,
5330656812,5907569563,368.8751424538518,primary,Polgahawela-Kegalle Old Road,False,
5330656814,5353821700,30.01119193233779,primary,Polgahawela-Kegalle Old Road,True,
5330656814,5342371002,15.603868012012514,primary,Polgahawela-Kegalle Old Road,True,
5342371002,5353821700,21.981578255535364,trunk,Polgahawela-Kegalle Road,True,A19
5342371002,6227950822,8.643559324085489,primary_link,,True,
5344838908,257673162,29.277349058914215,primary,Piliyandala - Kottawa Road,True,B267
5344838927,3320941718,8.266555767620108,primary,Piliyandala Bypass Road,True,B639
5344838927,3498446858,31.905673150471475,primary,Piliyandala-Maharagama Road,True,B367
5344838932,3320941671,51.66656746877863,primary_link,,True,
5344838932,5968395016,32.24088413919904,primary,Piliyandala-Maharagama Road,True,B367
5344838936,3498446842,31.290734421586915,primary,Piliyandala-Maharagama Road,True,B367
5344838936,5968395016,7.859499814920154,primary,Piliyandala Bypass Road,True,B639
5352135771,5352135783,25.124527327989323,primary,Biyagama Road,False,B214
5352135771,5352135772,27.22726372907595,primary,Biyagama Road,False,B214
5352135771,635895564,457.0325042775713,primary,Biyagama Road,False,B214
5352135772,5352135771,27.22726372907595,primary,Biyagama Road,False,B214
5352135772,5352135783,9.565282171412282,primary,,True,
5352135773,5352135772,3.373889612485083,primary,,True,
5352135783,5352135771,25.124527327989323,primary,Biyagama Road,False,B214
5352135783,13646507158,25.64212002651174,primary,,True,
5352929666,1282529649,19.401608209571453,trunk,Matara Road,False,A2
5352929666,1674510036,1155.5026543934036,trunk,Matara Road,False,A2
5353821700,5319765722,36.69732207019788,trunk,Polgahawela-Kegalle Road,True,A19
5353842347,6209749472,8134.284815877257,trunk,Ambepussa-Kurunegala Road,False,A6
5353842347,5353863009,108.82048467404593,trunk,Ambepussa-Kurunegala Road,True,A6
5353863009,1239489717,10.675437260809801,trunk_link,,True,
5353863009,3224468489,234.66242952855828,trunk,Ambepussa-Kurunegala Road,True,A6
5363173432,6401356372,811.7624533072337,secondary,,False,
5363283614,4767111697,2184.7542178651024,secondary,,False,
5364431661,566569982,1168.5265192076108,trunk,Jayanthi Mawatha,False,A12
5364431661,13572508097,201.55970432430635,trunk,Jayanthi Mawatha,True,A12
5366204163,619883043,7113.009016239765,primary,Godagama-Padukka Road,False,B240
5366204163,129607365,9.29331461672615,primary,,True,
5366204208,8626564856,52.20616760451587,primary,Galagedara - Padukka Road,False,B123
5366204208,8626564856,56.1293789213953,secondary,Galagedara - Padukka Road,False,B123
5366204208,129607365,40.6839968295766,primary,Galagedara - Padukka Road,False,B123
5369721906,3619696818,1907.9660722366707,primary,Wattegama Road,False,B369
5369721906,3856554872,400.3910882980753,primary,Wattegama Road,False,B369
5369721906,3616502607,11774.512648944848,primary,Kudugala-Wattegama Road,False,B242
5372968715,3141171382,27.450942051070875,trunk_link,,True,
5372968715,3136385193,38.30896492367225,trunk,Lotus Road,True,A4
5373596576,4860202575,10.388393494040036,primary,Colombo-Piliyandala-Horana Road,True,B84
5373596576,5373596579,25.867302924126946,primary,Old Kesbawa Road,True,B134
5373596579,250734844,8.344421615616536,primary,Old Kesbawa Road,True,B134
5375634189,13664742979,789.6903215845937,secondary,Louis Peiris Mawatha,False,B551
5375634189,257926316,146.63008105703068,primary,Sangaraja Mawatha,False,B195
5375634189,3422963193,1167.4994296965829,"['primary', 'trunk']","['Anagarika Dharmapala Mawatha', 'Weera Madduma Bandara Mawatha', 'Sangaraja Mawatha']",False,"['A26', 'B195', 'B608']"
5445976497,849241788,532.014646370777,trunk,Jaffna - Kankesanthurai Road,False,AA009
5445976497,7098642099,55.802317605333215,trunk,Jaffna - Kankesanthurai Road,True,AA009
5445976938,849241783,569.821023840755,primary,Jaffna-Ponnalai-Point Pedro Road,False,
5445976938,7098642092,24.36323350760234,primary,,True,
5446031365,6294563988,1.6477530615101836,trunk,,True,
5446060709,9399822974,15.977062633267815,primary,Circular Road,True,
5446060709,2050947417,20.801592340895553,primary,,True,AB021
5456686498,2017536573,6382.832396358327,primary,Narandeniya-Hakmana Road,False,B309
5456686498,1933502385,2820.4598715847924,primary,Narandeniya-Hakmana Road,False,B309
5456686498,2605760439,2779.2878923702833,secondary,,False,
5470351287,5231755680,17.78322030366396,primary_link,,True,
5474822523,2050947423,91.71265430180364,primary,,True,AB019
5474822523,847835914,11908.837446020263,primary,Jaffna-Pannai-Kayts Road,False,AB019
5483879973,2288824399,9.313398328206539,trunk,,True,
5488528980,1912538707,4.2855234554533865,primary,,True,
5488683288,662848124,47.10394435845161,primary,Cotta Road,True,B62
5488683288,3896044935,57.80183840716702,primary,Old Kotte Road,True,B62
5502287924,6294563995,4.83070975914933,trunk,,True,
5502287931,12636344432,35.105432514026774,secondary,Circular Road,True,
5502287931,5446031365,14.30076858621662,trunk,,True,
5507303478,5677985213,13.832772453851337,primary,New Kandy Road,False,B583
5507303478,10578430168,526.3518944628511,primary,New Kandy Road,False,B583
5519615353,4914548524,5074.415970979471,primary,Tonigala-Kalawewa Road,False,B423
5519615353,13763979653,47.67170289823068,primary,Tonigala-Kalawewa Road,False,B423
5519615353,13763979671,47.137486577698105,primary,Thalawa Eppawala Road,False,B213
5519615353,3336273931,5509.039663200469,primary,Thalawa Eppawala Road,False,B213
5522105422,847468303,1225.6771950338236,primary,Jafna-Manipay-Karainagar Road,False,AB017
5522105422,853156641,430.92800978868075,primary,Jafna-Manipay-Karainagar Road,False,AB017
5522105422,853165390,1124.2066893647777,secondary,Navanturai - Oddumadam,False,B315
5523265726,1668906598,11.59002561271651,primary,Main Street (New Kandy Road),True,B240
5523265726,3141868639,11.516001681415386,primary_link,Polduwa Road,True,
5526678658,853156641,48.33860665938451,primary,Jafna-Manipay-Karainagar Road,False,AB017
5526678658,853156385,2327.267768271763,primary,Jafna-Manipay-Karainagar Road,False,AB017
5526678658,3803918467,42.717899093136324,secondary,Main Road,False,B305
5537436827,3137149149,1003.6339027900513,primary,Approach Road to Wimalasurendra Power House,False,B26
5547928141,570766414,2965.391615454259,primary,Rambukkana-Mawanella Road,False,B385
5547928141,10578430168,11829.477697982964,primary,Rambukkana-Mawanella Road,False,B385
5547928141,3586058703,18071.37362108664,primary,Galagedara-Rambukkana Road,False,B122
5549855445,1285521745,20.967081547581675,primary,Main Street,True,B168
5559025440,5559025441,23.985874779744616,primary,Kadawatha-Ganemulla Road,False,B58
5559025440,3477921642,23.957002564975852,primary,Kadawatha-Ganemulla Road,False,B58
5559025440,2966142485,203.28774896275795,primary,Kadawatha-Ganemulla Road,False,B58
5559025441,5559025440,23.985874779744616,primary,Kadawatha-Ganemulla Road,False,B58
5559025441,3808444503,22.911251937201072,primary,,True,
5559025442,3477921644,20.76605531084671,primary,Kadawatha-Ganemulla Road,False,B58
5559025442,3808444503,20.830787503869544,primary,Kadawatha-Ganemulla Road,False,B58
5559025442,667524408,7896.071565391137,primary,"['Kadawatha-Ganemulla Road', 'Main Street']",False,"['B226', 'B58']"
5559025503,2966142464,18.614439538451467,trunk,Colombo-Kandy Road,True,A1
5559025503,1840750859,34.535698036206895,primary,,False,B168
5559025764,3345099186,14.03840997239628,primary,Ragama-Kadawatha Road,False,B168
5559025764,1645495724,369.2021590410364,secondary_link,,True,
5559025764,3345099189,29.884445871815377,primary,Ragama-Kadawatha Road,False,B168
5565782276,8951049861,48.44958974700316,primary_link,,True,
5565782276,619918508,186.8598001318412,trunk,High Level Road,False,A4
5565782276,9676457521,95.82802240864834,trunk,High Level Road,False,A4
5576657112,1740742111,129.08186779728842,trunk,Puttalam-Anuradhapura-Trincomalee Road,False,AA012
5576657112,3204527558,4650.749513966517,secondary,,False,
5576657112,3557522184,1222.9774279647124,trunk,Puttalam-Anuradhapura-Trincomalee Road,False,AA012
5578290005,1974713646,7136.846327211944,primary,Barrier Junction-Girandurukotte Road,False,B498
5578290005,5578290006,21.61974412957493,primary,Barrier Junction-Girandurukotte Road,True,B498
5578290006,1974713604,16.64237793879943,primary,51st Mile Post-Ulhitiyawa Road,False,B497
5578290006,1974719542,15198.949612310033,"['primary', 'secondary']","['Pahala Ratkinda-Ulhitiya Road', 'Pahala Ratkinda-Diyawiddagama Road', 'Captain P. K. A. Jayathilike Mawatha', '51st Mile Post-Ulhitiyawa Road']",False,"['C631', 'B497']"
5619440825,3215623441,1103.5887854533912,primary,Laxapana Power House Road,False,B25
5635855093,1728748206,108.31721835323549,secondary,Bazzar Street,True,B52
5635855093,7085697358,301.621355487261,secondary,Bazzar Street,False,B52
5637989077,848553626,1622.8919645749127,secondary,Uduppiddy Road,False,NJF051
5637989077,4550021670,329.7903596134636,secondary,Uduppiddy Road,False,NJF051
5637989077,11112485995,985.1409721981325,secondary,Kulanai Road,False,
5644584039,618609526,9267.698664127593,secondary,Mallawapitiya - Keppitigala Road,False,B264
5644584039,3069813661,2052.269880975097,secondary,Ridigama - Lihiniwehera Road,False,B393
5644584039,5229028214,21038.037002529163,"['secondary', 'primary']","['Mallawapitiya - Keppitigala Road', 'Mallawapitiya-Rambodagalla-Keppetigala Road', 'Alawatugoda-Ankumbura-Keppetigala Road']",False,"['B264', 'B7']"
5648828411,2052447109,519.751564067992,secondary,Beach Road,False,B165
5648828412,2052447115,611.550804029382,secondary,Beach Road,False,B165
5677985213,3226224942,10.52020892371416,primary,New Kandy Road,False,B583
5677985213,5507303478,13.832772453851337,primary,New Kandy Road,False,B583
5693657962,257926216,63.216586126728835,trunk,Sri Dalada Veediya,False,A1
5693657962,4004597816,200.63594459926054,primary,Sangaraja Mawatha,True,B518
5750995617,2093610059,1376.7658617218497,primary,Anamaduwa - Uswewa - Galgamuwa Road,False,B019
5750995617,2093609890,8510.960092664105,primary,Anamaduwa - Uswewa - Galgamuwa Road,False,B019
5750995617,2959495457,17263.473356644517,secondary,Aluthgama - Nawagaththegama,False,
5759362469,127657418,452.46590635916215,secondary,Fife Road,False,
5759362469,60796731,27.240054046802236,secondary,Fife Road,True,
5764078202,2083007739,6965.305742223588,trunk,Ambepussa-Kurunegala Road,False,A6
5764078202,7087535778,85.50355339113972,trunk,Ambepussa-Kurunegala Road,True,A6
5771476347,2722759262,24.959370581135047,trunk,Matara-Akuressa Road,True,A24
5773844872,637858647,841.1709175261278,primary,Kiribathgoda-Makola-Sapugaskanda Road,False,B221
5773844872,621126052,20.40144923732972,primary,Kiribathgoda-Makola-Sapugaskanda Road,False,B221
5773844872,5773844885,81.97956819192946,secondary_link,,False,
5773844885,5773844872,81.97956819192947,secondary_link,,False,
5774134687,6538140524,46.501597235209495,secondary,Puliyankulam-Mullaittivu,True,B296
5774134687,1457319623,42646.571508415866,secondary,"['Puliyankulam-Mullaittivu', 'Puliyankulam Road', 'Mullaitivu-Puliyankulam Road']",False,B296
5785122163,566574620,78.60922146554856,trunk,Maithripala Senanayake Mawatha (Main Street),False,A12
5785122163,13567706083,168.8690004944094,primary,Sri Maha Bodhi Mawatha (Market Street),False,AB2-7
5785122163,2833834344,1758.8534241890854,trunk,"['Nivatthakachetiya Mawatha', 'Nivatthakachethiya Mawatha']",False,A12
5804555891,5804555894,10.10236642062482,primary_link,,True,
5804555891,313407297,4201.387136475753,trunk,Colombo-Puttalam Road,True,A3
5804555894,2155584797,12.39809713723785,trunk,Negombo Road,True,A3
5840217780,853986268,270.1369079077034,primary,Valukkairaru - Pungudutivu - Kurikadduwan,False,AB039
5841721869,3927772244,16.069369176975094,trunk,,True,
5847955549,847468394,2071.6583398191124,primary,Jaffna - Kankesanthurai Road,False,AB016
5847955549,1245032999,2570.245989295903,primary,Jaffna - Kankesanthurai Road,False,AB016
5847955549,3199620297,3583.3528697618617,secondary,Kadduvan Mallakam Chankanai road,False,B170
5847955549,854024183,4532.213978243628,secondary,Kadduvan Mallakam Chankanai road,False,B170
5904513234,5916583536,11.144701307418073,secondary,,True,
5904513234,5904513250,213.35502860246132,primary,George R. de Silva Mawatha,True,AC11
5904513244,5904513250,28.669430321398863,primary,,True,
5904513244,5916583536,216.0742193173002,primary,George R. de Silva Mawatha,True,AC11
5904513250,5904513251,14.07711472503642,primary,,True,
5904513251,5904513255,18.050949149493814,primary,,True,
5904513251,313411340,625.6164822798659,primary,George R. de Silva Mawatha,True,AC11
5904513255,5904513244,27.738783919047886,primary,,True,
5904513391,5904513396,236.52971018504806,primary,Maha Vidyalaya Mawatha,True,AC16
5904513391,2095726275,223.25571661710876,primary,Maha Vidyalaya Mawatha,False,AC16
5904513396,5904513433,11.47272190399104,primary,Jethawana Road,True,AC14
5904513396,8943511124,60.69818573762557,primary,George R. de Silva Mawatha,True,AC11
5904513400,5904513418,11.94194768100546,primary_link,,False,
5904513400,313410279,722.1488143834955,primary,"['Sri Sumanatissa Mawatha (Armour Street)', 'Sri Sangaraja Mawatha']",True,"['AC30', 'AC29']"
5904513412,5904513432,11.293962196918581,primary,Jethawana Road,True,AC14
5904513412,6689144274,34.8109239209143,primary,Sri Sumanatissa Mawatha,True,AC30
5904513418,5904513400,11.94194768100546,primary_link,,False,
5904513418,6407621053,122.96288164243806,primary,Sri Sangaraja Mawatha,True,AC29
5904513428,313410279,12.898501304277588,secondary,,False,
5904513428,3816448619,896.5605148749349,secondary,M. Vincent Perera Mawatha (Grandpass Road),False,
5904513428,5904513418,728.510243297646,primary,"['Sri Sangaraja Mawatha', 'Sri Sumanatissa Mawatha']",True,"['AC30', 'AC29']"
5904513432,5904513396,9.854138244698582,primary,,True,
5904513432,5904513391,233.98332810109724,primary,Maha Vidyalaya Mawatha,True,AC16
5904513433,5904513412,10.584576459606351,primary,,True,
5904513433,6689144266,46.58230463963669,primary,Jethawana Road,True,AC14
5904513454,5904513458,622.6716758322303,secondary,Sir Ratnajothy Saravanamuttu Mawatha (Wolfendahl Street),True,
5904513458,12543026776,14.725622169566936,secondary,Sir Ratnajothy Saravanamuttu Mawatha (Wolfendahl Street),True,
5904513461,2095726275,59.616152720530266,primary,Maha Vidyalaya Mawatha,True,AC16
5904513461,12543026767,14.021752396757995,primary,Wolfendahl Round About,True,
5904513475,5904513458,13.039352988455933,secondary,Sir Ratnajothy Saravanamuttu Mawatha (Wolfendahl Street),True,
5904513475,12543026776,11.830600131965577,primary,Wolfendahl Round About,True,
5904560300,3243843706,28.630960340572496,primary,Canada Friendship Road,True,AB9
5904560300,6260398863,10.45545232402845,primary_link,,True,
5904560300,4446651438,27.4157441270917,primary,Baseline Road,False,B598
5906022857,13904633852,10.57641667838104,trunk,,True,
5907569563,5330656812,368.87514245385177,primary,Polgahawela-Kegalle Old Road,False,
5907569563,3168908516,74.94715298851358,primary,Polgahawela-Kegalle Old Road,True,
5916583535,5904513234,15.205095377250135,primary,George R. de Silva Mawatha,True,AC11
5916583535,3528785030,35.14741781587817,secondary,K. B. Christie Perera Mawatha (Jampettah Street),True,
5916583536,5916583538,16.23404536502268,primary,George R. de Silva Mawatha,True,AC11
5916583538,5916583535,12.766100612226381,secondary,,True,
5916583538,599141434,210.86938972784816,primary,George R. de Silva Mawatha,True,AC11
5944495992,1239442870,1626.3533621452032,primary,Kurunegala-Negombo Road,False,B308
5944495992,6547922794,260.76749656855026,primary,Kurunegala-Negombo Road,True,B308
5968325062,5968393656,22.118357721078116,primary,Piliyandala - Kottawa Road,True,B267
5968325062,3498455050,32.26994569517635,primary_link,,True,
